tip,ad,lat,lon,ilce,kaynak
hastane,İstanbul Prof. Dr. N. Reşat Belger Beyoğlu Göz Eğitim ve Araştırma Hastanesi,41.024761,28.974012,BEYOGLU,IBB
hastane,Doğan Hastanesi,40.986848,28.783952,KUCUKCEKMECE,IBB
hastane,Maltepe Üniversitesi Kadın Doğum Hastalıkları ve Doğum Kliniği,40.925926,29.133343,MALTEPE,IBB
hastane,Esenyurt Necmi Kadıoğlu Devlet Hastanesi,41.027939,28.668165,ESENYURT,IBB
hastane,Esenyurt Necmi Kadıoğlu Devlet Hastanesi Ek Binası,41.027938,28.668124,ESENYURT,IBB
hastane,Beyoğlu Göz Eğitim Ve Araştırma Hastanesi Beyoğlu Semt Polikliniği,41.031266,28.974838,BEYOGLU,IBB
hastane,Göztepe Eğitim Araştırma Hastanesi,40.985684,29.065715,KADIKOY,IBB
hastane,İstanbul Tıp Fakültesi Kemik İliği Bankası,41.016411,28.9323,FATIH,IBB
hastane,Özel Silivri Anadolu Hastanesi,41.082529,28.224513,SILIVRI,IBB
hastane,Özel Silivri Kolan Hospital Hastanesi,41.07208,28.258478,SILIVRI,IBB
hastane,Özel İstanbul Hospital,41.050218,28.802965,KUCUKCEKMECE,IBB
hastane,Eyüp Devlet Hastanesi Toplum ve Ruh Sağlığı Merkezi,41.074062,28.940966,EYUPSULTAN,IBB
hastane,Özel Hürrem Sultan Hastanesi,41.023041,29.017347,USKUDAR,IBB
hastane,Özel Küçükçekmece Hastanesi,40.999623,28.780527,KUCUKCEKMECE,IBB
hastane,Özel Beylikdüzü Kolan Hastanesi,41.006548,28.629578,BEYLIKDUZU,IBB
hastane,Maltepe Ersoy Hastanesi,40.933126,29.134676,MALTEPE,IBB
hastane,Özel Yüzyıl Hastanesi Pendik,40.879124,29.261571,PENDIK,IBB
hastane,Şafak Hastanesi,41.047969,28.84489,BAGCILAR,IBB
hastane,Özel Hospitalist Hastanesi,41.034509,28.854909,BAGCILAR,IBB
hastane,SBÜ İstanbul Bağcılar Eğitim ve Araştırma Hastanesi,41.030025,28.871348,BAGCILAR,IBB
hastane,Hattat Hastanesi,41.086076,29.018171,BESIKTAS,IBB
hastane,Özel Avrupa Hospital Hastanesi,41.181769,28.744166,ARNAVUTKOY,IBB
hastane,Özel Gayrettepe Florance Nightingale Hastanesi,41.063328,29.003967,BESIKTAS,IBB
hastane,Megapol Hastanesi,40.916111,29.199509,KARTAL,IBB
hastane,T.C. Sağlık Bakanlığı Maltepe Devlet Hastanesi,40.936924,29.135045,MALTEPE,IBB
hastane,Özel Maltepe Bölge Hastanesi Acil Servisi,40.920865,29.137522,MALTEPE,IBB
hastane,Medicana International Hospital,40.983652,29.106651,ATASEHIR,IBB
hastane,Yeditepe Üniversitesi Kozyatağı Hastanesi,40.968976,29.103407,ATASEHIR,IBB
hastane,Özel Derindere Hastanesi,41.082724,28.970838,KAGITHANE,IBB
hastane,Doğan Hastanesi,40.986839,28.783867,KUCUKCEKMECE,IBB
hastane,Medipol Hastanesi,41.012561,28.940103,FATIH,IBB
hastane,Tacirler Eğitim Vakfı Sultanbeyli Ağız ve Diş Sağlığı Eğitim Araştırma Hastanesi,40.96555,29.266046,SULTANBEYLI,IBB
hastane,Özel Maltepe Bölge Dünya Hastanesi,40.920909,29.137486,MALTEPE,IBB
hastane,Özel Ersoy Hastanesi,40.966528,29.269318,SULTANBEYLI,IBB
hastane,NB Kadıköy Hastanesi,40.998332,29.0334,KADIKOY,IBB
hastane,T.C. Sağlık Bakanlığı Esenyurt Necmi Kadıoğlu Devlet Hastanesi,41.028762,28.668157,ESENYURT,IBB
hastane,Ibni Sina Hastanesi,40.900867,29.167231,KARTAL,IBB
hastane,Özel Hisar Çamlıca Hastanesi,41.016745,29.09434,UMRANIYE,IBB
hastane,Özel Erdem Hastanesi,41.021671,29.119897,UMRANIYE,IBB
hastane,Özel Nisa Hastanesi,40.999377,28.830283,BAHCELIEVLER,IBB
hastane,T.C. Sağlık Bakanlığı Silivri Devlet Hastanesi,41.078028,28.250096,SILIVRI,IBB
hastane,Özel Medical Park Göztepe Hastanesi Kopmleksi,40.990163,29.077342,KADIKOY,IBB
hastane,Yeditepe Üniversitesi Diş Hekimliği Fakültesi ve Diş Hastanesi,40.97221,29.057672,KADIKOY,IBB
hastane,İstanbul Bezmialem Vakıf Üniversitesi Hastanesi,41.019079,28.93583,FATIH,IBB
hastane,Özel Meltem Hastanesi,41.010731,28.867238,GUNGOREN,IBB
hastane,T.C. Sağlık Bakanlığı Göz Eğitim ve Araştırma Hastanesi beyoğlu semt polikliniği,41.03135,28.974865,BEYOGLU,IBB
hastane,Özel Avusturya Sen Jorj Hastanesi,41.024383,28.974189,BEYOGLU,IBB
hastane,Süleymaniye Kadın Doğum ve Çocuk Hastalıkları Eğitim Araştırma Hastanesi,40.995246,28.914825,ZEYTINBURNU,IBB
hastane,Ece Medikal Hastanesi,41.028861,28.908345,ZEYTINBURNU,IBB
hastane,Medipol Üniversitesi Esenler Hastanesi,41.051198,28.866113,ESENLER,IBB
hastane,Özel Vm Medicalpark Hastanesi,40.917094,29.145311,MALTEPE,IBB
hastane,Çekmeköy Devlet Hastanesi,41.036766,29.235243,CEKMEKOY,IBB
hastane,Özel Dora Hospital Hastanesi,41.058956,29.000773,SISLI,IBB
hastane,Özel Güneşli Erdem Hastanesi,41.039988,28.825433,BAGCILAR,IBB
hastane,Özel Acıbadem Maslak Hastanesi,41.127289,29.02457,SARIYER,IBB
hastane,T.C. Sağlık Bakanlığı Kağıthane Devlet Hastanesi,41.09234,29.001358,KAGITHANE,IBB
hastane,İstinye Üniversite Hastanesi,41.056313,28.672227,ESENYURT,IBB
hastane,Türk Böbrek Vakfı Hizmet Hastanesi,41.000857,28.88029,BAHCELIEVLER,IBB
hastane,Özel Veni Vidi Hastanesi,41.021409,29.015811,USKUDAR,IBB
hastane,Özel Memorial Şişli Hastanesi,41.06156,28.973223,SISLI,IBB
hastane,Özel A Hastanesi,41.021963,28.839111,BAHCELIEVLER,IBB
hastane,Özel Acıbadem Küçükçekmece Atakent Hastanesi,41.034849,28.779004,KUCUKCEKMECE,IBB
hastane,Kartal Kızılay Hastanesi,40.890889,29.181935,KARTAL,IBB
hastane,Özel İstanbul Medipol Hastanesi,41.004979,29.034181,KADIKOY,IBB
hastane,Nişantaşı Hastanesi | Estetik & Obezite,41.054869,28.99616,SISLI,IBB
hastane,Özel Çevre Hastanesi,41.067162,29.001273,SISLI,IBB
hastane,Özel Etiler Hastanesi,41.072615,29.018396,BESIKTAS,IBB
hastane,İstanbul Maltepe Üniversitesi Tıp Fakültesi Hastanesi,40.925492,29.135261,MALTEPE,IBB
hastane,Fatih Sultan Mehmet Eğitim ve Araştırma Hastanesi Diyabet Merkezi,41.016913,29.024004,USKUDAR,IBB
hastane,Amerikan Hastanesi,41.052793,28.995312,SISLI,IBB
hastane,Özel İstanbul Cerrahi Hastanesi,41.05561,28.997916,SISLI,IBB
hastane,Özel Yaşar Hastanesi,40.983739,28.872783,BAKIRKOY,IBB
hastane,Özel İstanbul Onkoloji Hastanesi,40.922682,29.153518,MALTEPE,IBB
hastane,Özel Kadıköy Florance Nightingale Hastanesi,40.980926,29.042392,KADIKOY,IBB
hastane,Özel Rumeli Hospital Hastanesi,41.007873,28.798214,KUCUKCEKMECE,IBB
hastane,Özel Saygı Hastanesi,40.969694,29.258111,SULTANBEYLI,IBB
hastane,İstanbul Üniversitesi İstanbul Tıp Fakültesi Hastanesi,41.01714,28.934254,FATIH,IBB
hastane,Özel Levent Hastanesi,41.080242,29.007224,KAGITHANE,IBB
hastane,Özel Levent Hastanesi Fizik Tedavi Ve Rehabilitasyon,41.08023,29.007175,KAGITHANE,IBB
hastane,Özel Kurtköy Ersoy Hastanesi,40.91075,29.298144,PENDIK,IBB
hastane,Erdem Hastanesi Tüp Bebek Merkezi,41.021499,29.119868,UMRANIYE,IBB
hastane,Özel Estethica Levent Hastanesi,41.086053,29.01786,BESIKTAS,IBB
hastane,Silivri Devlet Hastanesi Acil Servis,41.077953,28.249528,SILIVRI,IBB
hastane,Medar Hastanesi Ataşehir,40.987724,29.144291,ATASEHIR,IBB
hastane,Prof. Dr. Feriha Öz Acil Durum Hastanesi,41.000019,29.209427,SANCAKTEPE,IBB
hastane,Sultangazi Haseki Egitim Ve Araştırma Hastanesi,41.105298,28.872585,SULTANGAZI,IBB
hastane,Türkiye Hastanesi,41.065965,28.981796,SISLI,IBB
hastane,Prof. Dr Cemil Taşçıoğlu Şehir Hastanesi  A Polikliniği,41.063427,28.974743,SISLI,IBB
hastane,S.b. Göztepe Süleyman Yalçın Şehir Hastanesi Acil Servis,40.986948,29.056074,KADIKOY,IBB
hastane,Pendik Devlet Hastanesi İstasyon Klinikleri,40.880812,29.237178,PENDIK,IBB
hastane,T.C. İstanbul Üniversitesi İstanbul Tıp Fakültesi Esnaf Hastanesi Poliklinikleri,41.013821,28.962391,FATIH,IBB
hastane,Şile Devlet Hastanesi Yeni Hizmet Binası,41.162258,29.572429,SILE,IBB
hastane,Mdetica Hospital,40.990954,28.798095,KUCUKCEKMECE,IBB
hastane,İÜC Cerrahpaşa Tıp Fakültesi Prof. Dr. Murat Dilmener Hastanesi,40.971089,28.808222,BAKIRKOY,IBB
hastane,Özel Hilal Sağlık Kabini,41.093209,28.971879,KAGITHANE,IBB
hastane,Özel Medivia Hospital Hastanesi,41.052324,29.076086,USKUDAR,IBB
hastane,Sbü Gaziosmanpaşa Fizik Tedavi Eğitim Ve Araştirma Hastanesi,41.088942,28.907799,GAZIOSMANPASA,IBB
hastane,Ümraniye Eğitim Ve Araştırma Hastanesi,41.032285,29.101185,UMRANIYE,IBB
hastane,Okan Üniversitesi Hastanesi Acıbadem Polikliniği,41.002239,29.04632,KADIKOY,IBB
hastane,Özel Levent Hastanesi,41.089903,29.005447,KAGITHANE,IBB
hastane,Özel Rami Hastanesi,41.048005,28.920127,EYUPSULTAN,IBB
hastane,Kartal Dr. Lütfi Kırdar Şehir Hastanesi Yakacık Ek Binası,40.918843,29.220656,KARTAL,IBB
hastane,Medipol Bahçelievler Hastanesi,40.99897,28.829431,BAHCELIEVLER,IBB
hastane,Seyrantepe Hamidiye Etfal Eğitim ve Araştırma Hastanesi,41.103117,28.996564,SARIYER,IBB
hastane,Pendik Devlet Hastanesi Acil Servis,40.877152,29.229309,PENDIK,IBB
hastane,Özel Gözlem Engelli Bakım Merkezi,41.032317,28.553431,BUYUKCEKMECE,IBB
hastane,Tuzla Devlet Hastanesi Evde Sağlık Hizmetleri Koordinasyon Merkezi,40.901735,29.204294,KARTAL,IBB
hastane,Mehmet Akif Ersoy Göğüs Kalp Ve Damar Cerrahisi Eğitim Ve Araştırma Hastanesi Ek Binası,41.033074,28.776876,KUCUKCEKMECE,IBB
hastane,Ümraniye Eğitim ve Araştırma Hastanesi Çocuk Acil,41.03218,29.101211,UMRANIYE,IBB
hastane,Özel Papatya Polikiniği,40.981095,29.082349,KADIKOY,IBB
hastane,Süreyyapaşa Göğüs Hastalıkları Ve Göğüs Cerrahisi Eğitim Ve Araştırma Hastanesi B Blok,40.951093,29.143522,MALTEPE,IBB
hastane,Yedikule Göğüs Hastalıkları Hastanesi 5. Klinik,41.001808,28.916562,ZEYTINBURNU,IBB
hastane,Yeditepe Üniversitesi Onkoloji,41.004098,29.031291,KADIKOY,IBB
hastane,Özel Yıldız Academia Hastanesi,41.062379,28.928823,GAZIOSMANPASA,IBB
hastane,Yeditepe Üniversitesi Göz Merkezi,41.060182,29.012362,BESIKTAS,IBB
hastane,Kartal Lütfi Kırdar Şehir Hastanesi Nükleer Tıp Bölümü Pet Ct Polikliniği,40.917161,29.173454,KARTAL,IBB
hastane,Kartal Lütiü Kırdar Şehir Hastanesi Onkoloji Bölümü,40.916574,29.174265,KARTAL,IBB
hastane,Marmara Universitesi Pendik Eah Radyasyon Onkolojisi Anabilim Dali,40.885415,29.261715,PENDIK,IBB
hastane,Haydarpaşa Numune Eğitim ve Araştırma Hastanesi Validebağ Ek Hizmet Binası,41.011886,29.040764,USKUDAR,IBB
hastane,Sbü Haydarpaşa Numune Eğitim Ve Araştırma Hastanesi Sadık Eratik Göz Kliniği,41.005735,29.02325,USKUDAR,IBB
hastane,Medient Kulak Burun Boğaz,40.982623,29.09273,KADIKOY,IBB
hastane,Maltepe Ceza İnfaz Kurumu Devlet Hastanesi,40.96825,29.205024,MALTEPE,IBB
hastane,Yeditepe İhtisas Hast. Ortopedi Ve Travmatoloji A.d.,41.003967,29.031516,KADIKOY,IBB
hastane,T.c. İstanbul Şişli Hamidiye Etfal Eğitim Ve Araştırma Hastanesi Onkoloji Tanı Ve Tedavi Merkezi,41.058685,28.990063,SISLI,IBB
hastane,Yeni Yüzyıl Üniversitesi Diş Hekimliği Fakültesi Hastanesi,41.050304,28.945981,BEYOGLU,IBB
hastane,Yedikule Göğüs Hastalıkları Hastanesi - Uyku Bozuklukları Merkezi Ve Klinik Elektrofizyoloji Labratuarı,41.001393,28.916225,ZEYTINBURNU,IBB
hastane,Zeynep Kamil Hastanesi Doğum Acil Servisi,41.014795,29.025022,USKUDAR,IBB
hastane,Kartal Yavuz Selim Hastanesi Kartal Merkez Polikliniği,40.888363,29.182336,KARTAL,IBB
hastane,Medistanbul Hastanesi Obezite Ve Genel Cerrahi Merkezi,41.092496,28.905146,SULTANGAZI,IBB
hastane,Prof Dr. Cemil Taşçıoğlu Şehir Hastanesi Çocuk Acil Servisi,41.065846,28.97543,SISLI,IBB
hastane,Prof. Dr Cemil Taşçıoğlu Şehir Hastanesi Göz Hastalıkları,41.065609,28.973954,SISLI,IBB
hastane,Özel Biomar Polikliniği,41.065287,28.971917,KAGITHANE,IBB
hastane,T. C Sağlık Bakanlığı Dr. İsmail Niyazi Kurtulmuş Hastanesi (yedikule Ek Hizmet Binası),41.155117,28.619703,ARNAVUTKOY,IBB
hastane,Özel Dent Club Diş Hastanesi,41.018592,28.826591,BAHCELIEVLER,IBB
hastane,Zeynep Kamil Çocuk Cerrahisi Kliniği,41.015375,29.027035,USKUDAR,IBB
hastane,Sait Çiftçi Devlet Hastanesi Ek Hizmet Binası,41.051477,29.007836,BESIKTAS,IBB
hastane,Selimpaşa Devlet Hastanesi Acil,41.054,28.379868,SILIVRI,IBB
hastane,Ümraniye Eğitim ve Araştırma Hastanesi Mustafa Cebir Onkoloji Merkezi,41.032086,29.101242,UMRANIYE,IBB
hastane,Acıbadem Ataşehir Hastanesi,40.994554,29.127538,ATASEHIR,IBB
hastane,Eyüp Devlet Hastanesi Aliya İzzetbegoviç Semt Polikliniği,41.0564,28.911818,GAZIOSMANPASA,IBB
hastane,Florya Hastanesi,40.9798,28.747609,AVCILAR,IBB
hastane,Lokman Hekim Hastanesi,40.925653,29.290761,PENDIK,IBB
hastane,Hadımköy Dr. İsmail Niyazi Kurtulmuş Hastanesi,41.155312,28.619574,ARNAVUTKOY,IBB
hastane,Avrasya Hastanesi Gaziosmanpaşa,41.076814,28.906563,GAZIOSMANPASA,IBB
hastane,Elit Hastanesi,40.980493,28.79331,BAKIRKOY,IBB
hastane,"Baltalimanı Kemik Hastalıkları Eğitim Ve Araştırma Hastanesi, Levent Semt Polikliniği",41.074487,29.015747,BESIKTAS,IBB
hastane,Heybeliada Sanatoryum Hastanesi,40.869083,29.08875,ADALAR,IBB
hastane,Atlas Hastanesi,41.024092,29.104129,UMRANIYE,IBB
hastane,İstanbul Mehmet Akif Ersoy Göğüs Kalp Ve Damar Cerrahisi Eğitim Ve Araştırma Hastanesi,41.026068,28.797402,KUCUKCEKMECE,IBB
hastane,Küçükçekmece Özel Hastanesi,40.999706,28.780443,KUCUKCEKMECE,IBB
hastane,Bht Clınıc İstanbul Tema Hastanesi,41.059093,28.774401,KUCUKCEKMECE,IBB
hastane,Eski İtalyan Hastanesi,41.028852,28.981305,BEYOGLU,IBB
hastane,İstanbul Esnaf Hastanesi,41.013895,28.962286,FATIH,IBB
hastane,İ.A.Ü. Vm Medical Park Florya Hastanesi,40.990285,28.797241,KUCUKCEKMECE,IBB
hastane,Beyoğlu Kamu Hastaneleri Birliği Şişli Hamidiye Etfal Eğitim Ve Araştırma Hastanesi Nişantaşı Toplum Ruh Sağlığı Merkezi,41.053193,28.996422,SISLI,IBB
hastane,Eski Verem Hastanesi,40.869043,29.088789,ADALAR,IBB
hastane,Jeremya Hastanesi,41.036415,28.97314,BEYOGLU,IBB
hastane,Istanbul Büyük Şehir,41.014182,28.830189,BAHCELIEVLER,IBB
hastane,istanbul Büyük Şehir,41.232752,29.039459,SARIYER,IBB
hastane,istanbul Büyük Şehir,41.00967,29.103945,UMRANIYE,IBB
hastane,istanbul Büyük Şehir,41.018074,29.111848,UMRANIYE,IBB
hastane,istanbul Büyük Şehir,41.016512,29.109697,UMRANIYE,IBB
hastane,istanbul Büyük Şehir,41.014713,29.108471,UMRANIYE,IBB
hastane,istanbul Bahçelievler Devlet,41.005881,28.84427,BAHCELIEVLER,IBB
hastane,Has Statik Şehir,40.883509,29.34632,TUZLA,IBB
hastane,Turkiye Cumhuriyeti Devlet,41.019538,28.767837,KUCUKCEKMECE,IBB
hastane,i Büyük Şehir,41.046867,28.887082,BAYRAMPASA,IBB
hastane,Turkiye Cumhuriyeti Devlet,41.02882,28.767658,KUCUKCEKMECE,IBB
hastane,Dünya Şehir,40.921552,29.166255,MALTEPE,IBB
hastane,Dünya Şehir,40.921639,29.166182,MALTEPE,IBB
hastane,ibb.Park Bh.Md.Topkapi Şehir,41.022164,28.924936,ZEYTINBURNU,IBB
hastane,Dünya Şehir,40.922454,29.164463,MALTEPE,IBB
hastane,Tuzla Şehir,40.832508,29.311347,TUZLA,IBB
hastane,Tuzla Şehir,40.832178,29.311325,TUZLA,IBB
hastane,Tuzla Şehir,40.832082,29.311565,TUZLA,IBB
hastane,Pendik Şehir,40.876455,29.23202,PENDIK,IBB
hastane,Tuzla Şehir,40.832287,29.311197,TUZLA,IBB
hastane,istanbul Şehir,40.881313,29.069689,ADALAR,IBB
hastane,istanbul Şehir,40.910553,29.055435,ADALAR,IBB
hastane,istanbul Şehir,40.951598,29.09404,KADIKOY,IBB
hastane,istanbul Şehir,40.992819,29.023016,KADIKOY,IBB
hastane,istanbul Şehir,41.116526,29.093254,BEYKOZ,IBB
hastane,istanbul Şehir,41.107419,29.080431,BEYKOZ,IBB
hastane,istanbul Devlet,41.031343,29.021573,USKUDAR,IBB
hastane,istanbul Şehir,41.066853,29.043387,BESIKTAS,IBB
hastane,istanbul Şehir,41.040058,29.005589,BESIKTAS,IBB
hastane,istanbul Şehir,41.038688,28.94533,FATIH,IBB
hastane,istanbul Devlet,40.965664,29.211865,SANCAKTEPE,IBB
hastane,iski Şehir,41.058981,28.888109,BAYRAMPASA,IBB
hastane,iski Şehir,41.063018,28.886208,BAYRAMPASA,IBB
hastane,istanbul Şehir,41.029518,28.967029,BEYOGLU,IBB
hastane,Tuzla Devlet,40.836942,29.360952,TUZLA,IBB
hastane,istanbul Şehir,41.108847,29.082545,BEYKOZ,IBB
hastane,istanbul Şehir,41.030429,28.966256,BEYOGLU,IBB
hastane,S.B.Paşabahçe Devlet,41.117698,29.098138,BEYKOZ,IBB
hastane,T.C.Cumhurbaşkanliği Devlet,41.068732,28.9656,KAGITHANE,IBB
hastane,istanbul Şehir,41.030435,28.952411,FATIH,IBB
hastane,istanbul Şehir,40.978975,29.025081,KADIKOY,IBB
hastane,Pendik Şehir,40.876202,29.231569,PENDIK,IBB
hastane,Turkiye Cumhuriyeti Devlet,40.981948,28.884346,BAKIRKOY,IBB
hastane,istanbul Şehir,41.181815,29.073949,SARIYER,IBB
hastane,Arn Devlet,41.178385,28.746704,ARNAVUTKOY,IBB
hastane,Beylikdüzü Devlet,41.014297,28.625763,BUYUKCEKMECE,IBB
hastane,istanbul Şehir,41.173561,29.088564,BEYKOZ,IBB
hastane,istanbul Şehir,41.054117,29.051928,USKUDAR,IBB
hastane,istanbul Şehir,41.027523,29.015273,USKUDAR,IBB
hastane,ist Üniver Devlet,40.926227,29.15649,MALTEPE,IBB
hastane,Turkiye Cumhuriyeti Devlet,40.880777,29.231413,PENDIK,IBB
hastane,istanbul Büyük Şehir,40.883017,29.263956,PENDIK,IBB
hastane,Turkiye Cumhuriyeti Devlet,41.02776,28.775767,KUCUKCEKMECE,IBB
hastane,ist Büyük Şehir,41.017417,29.13627,UMRANIYE,IBB
hastane,Turkiye Cumhuriyeti Devlet,41.025128,28.766114,KUCUKCEKMECE,IBB
hastane,Ümraniye Bld.Baş.Hekimbaşi Şehir,41.060626,29.108682,UMRANIYE,IBB
hastane,Tc.Sağlik Bak.Üsküdar Devlet,41.027359,29.074986,USKUDAR,IBB
hastane,istanbul Büyük Şehir,41.038637,29.06149,USKUDAR,IBB
hastane,istanbul Şehir,41.043753,29.043074,USKUDAR,IBB
hastane,istanbul Şehir,41.111494,29.057911,SARIYER,IBB
hastane,istanbul Şehir,41.074515,29.058249,USKUDAR,IBB
hastane,istanbul Şehir,41.166424,29.057154,SARIYER,IBB
hastane,istanbul Devlet,40.948647,29.124905,MALTEPE,IBB
hastane,Dünya Şehir,40.922734,29.161736,MALTEPE,IBB
hastane,Dünya Şehir,40.92242,29.162783,MALTEPE,IBB
hastane,istanbul Şehir,41.113532,29.052581,SARIYER,IBB
hastane,istanbul Devlet,41.033688,28.979782,BEYOGLU,IBB
hastane,Sultani Şehir,41.018629,28.650946,ESENYURT,IBB
hastane,istanbul Şehir,41.034825,28.993485,BEYOGLU,IBB
hastane,istanbul Şehir,41.017736,28.9744,FATIH,IBB
hastane,istanbul Şehir,41.002572,28.962583,FATIH,IBB
hastane,istanbul Şehir,41.075912,29.068565,BEYKOZ,IBB
hastane,istanbul Şehir,41.107277,29.084151,BEYKOZ,IBB
hastane,Mega Şehir,41.020232,28.679273,ESENYURT,IBB
